"pathway" "pval" "padj" "log2err" "ES" "NES" "size" "leadingEdge" "day" "type"
H2b11 Itgb3bp Nup98 Kif2 Tpx2 Cep63 H2b6 Rrm2 Lpin2 Tubgp3 Psma2 Mis12 Psmd8 Psmd1 H2a10 Dhfr Cdk5rap2 Cdk4 Lin54 H2ax Bub3 Nd1 Psma6 Alms1 Ckap5 Cnd3 Fbxw11 Kmt5a Plk1 Psme2 Vrk1 Cdk1 Cd7 H315 H2b15 Nek2 Pold1 Knl1 Bub1b Cd23 Psma3 Cd20 Mastl H37 Cda5 Espl1 Rb1 Nd80 Psmb4 Napd2 Rab1b Psm1 Pafah1b1 Nedd1 Bora Nup50 
E2f5 H32 Inenp Ppp1b Rpa1 Sgo1 Ppp2r5b Psmb3 H2a4 Clasp2 Ywhae Cd25b Mybl2 Rbx1 Hmmr Rf3 Dtn1 Cenps" "D2_D4" "ECs"
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" 0.610599078341014 0.803852658691368 0.0760837160951725 -0.310066903390227 -0.920358074764413 70 "Arhgef5 Bl2l11 Arhgef19 Vav2 Prex1 Mapk8 Arhgef11 Plekhg5 Obsn Maged1 Arhgef9 Arhgef2 Plekhg2 Arhgef7" "D2_D4" "ECs"
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS" 0.0331648904562262 0.194854384664821 0.321775918075361 -0.688836343571015 -1.54806210256535 18 "Fln Fblim1 Flna Atn1" "D2_D4" "ECs"
"REACTOME_CELL_JUNCTION_ORGANIZATION" 0.0804347826086956 0.298812351543943 0.234392647294686 -0.474901031438695 -1.37407172182902 57 "Fln Fblim1 Itgb4 Netin3 Cdh24 Flna Atn1 Cldn7 Cdh11 Dst Cdh5" "D2_D4" "ECs"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL" 0.0411225798322714 0.223318454366918 0.321775918075361 0.509321745839031 1.51112720641834 89 "L1am Pf4 Mertk Itga6 Sl16a1 Cd74 Ptpn6 Tspan7 Mif Tgfb1 Lyn Sd3 Thbd Cav1 Itgb1 Gas6 Cd47 Pik3b Sl7a8 Itga4 Itgb3 Itga3 Ppia Fer1g Itgb2 Cd84 Cd44" "D2_D4" "ECs"
"REACTOME_CGMP_EFFECTS" 0.0118045217027926 0.109009460354303 0.380730400722792 -0.785031963692263 -1.69312454514013 13 "Itpr1 Pde9a Pde2a Knma1" "D2_D4" "ECs"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY" 0.145038167938931 0.416984732824427 0.159646701919906 0.601284776302139 1.31216644293032 17 "Hsp90aa1 Pnt Plin2 Plin3 Hda6" "D2_D4" "ECs"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES" 0.00965915161875006 0.0968391867418276 0.380730400722792 0.718225264959223 1.75044164232211 27 "Cxl12 Pf4 Crl2 Cl5 Cx3l1 Ppbp Cxl9 Cl3 Cxl16 Cxl10 Cxr6" "D2_D4" "ECs"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX" 0.0552268244575937 0.253298397218993 0.271288554688953 0.720849894265093 1.49908790185904 13 "Chek1 Ywhaz Ywhah Ywhag Cdk1 Ywhae Cd25 Chek2" "D2_D4" "ECs"
"REACTOME_CHL1_INTERACTIONS" 0.934235976789168 0.983796195673019 0.0472587336673259 0.309776489522061 0.590237526298719 8 "Itgb1 Itga1 Nrp1" "D2_D4" "ECs"
"REACTOME_CHOLESTEROL_BIOSYNTHESIS" 0.0939226519337017 0.32143332084094 0.197822021315103 0.586702676019015 1.39099177184707 25 "Lbr Ebp Pmvk Idi2 Plpp6 Hmgs1 S5d Lss Dhr7 Idi1 Hsd17b7 Fdps Arv1" "D2_D4" "ECs"
"REACTOME_CHOLINE_CATABOLISM" 0.465957446808511 0.711121049493142 0.0862865626267245 -0.683977636009319 -1.04751790645598 3 "Sardh" "D2_D4" "ECs"
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS" 0.0733752620545073 0.285320994410999 0.241339976815091 -0.676049479814889 -1.49924583492694 16 "Chpf Bgn Chsy3 Van" "D2_D4" "ECs"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" 0.0638297872340425 0.264861500155618 0.261663521711573 -0.52540081298257 -1.44118953236915 42 "Gp4 Chpf Bgn Chsy3 Van Xylt2 Gp6 B3gat3 Agrn" "D2_D4" "ECs"
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION" 0.620825147347741 0.806453928946733 0.0672065093710464 0.511787089852056 0.908448382825065 6 "Aaa Mlx" "D2_D4" "ECs"
"REACTOME_CHROMATIN_MODIFYING_ENZYMES" 0.840873634945398 0.936033000038863 0.0422468188360053 0.251864130523605 0.836021860243544 241 "Cnd1 H414 Hat1 H38 H31 Suv39h1 H41 H44 Prdm16 Mrs1 H36 Rbbp7 H2aj Prmt7 Rps2 H2b3 Tada1 H2az1 H33 Gatad2a H2b11 Arid5b H2b6 Suz12 H2a10 Cdk4 Suv39h2 H2aw Gps2 H2ax Atb Kmt5a H315 H2b15 H2a15 H37 H32 Taf10 Nsd2 H2a4 H2a6 Prdm9" "D2_D4" "ECs"
"REACTOME_CHROMOSOME_MAINTENANCE" 4.94068606999595e-05 0.00220778086099248 0.557332238758646 0.644858617755995 1.98506861922482 120 "Pola1 Prim2 H414 Polr2a Rf1 Lig1 Cenpq Pna H41 Rpa2 H44 Prim1 Cna2 Rbbp7 Pola2 H2aj Cenpn H2b3 Cenpi Mis18bp1 Cenph H2az1 Ds1 Blm Dna2 H2b11 Itgb3bp H2b6 H2a10 H2ax Ankrd28 Nop10 H2b15 Pold1 Knl1 Shq1 Rpa1 H2a4 Polr2d Polr2h Rf3 Cenps Terf2ip H2b14 Nhp2 Ppp6 Polr2g Polr2e H411 Ruvbl2 Chtf18 Pold2 H2b13 H48 Ct1 Rf2 
Dk1 Tinf2 Rpa3 H2a13 Rf4 H3f3b H2a20 H2b4 Ruvbl1 Polr2i H46" "D2_D4" "ECs"
"REACTOME_CHYLOMICRON_ASSEMBLY" 0.242125984251968 0.536698995245227 0.122107920287081 0.725337795671987 1.22878937100138 5 "Apoe Sar1b Apoa1 Mttp" "D2_D4" "ECs"
"REACTOME_CHYLOMICRON_CLEARANCE" 0.697211155378486 0.851904880478088 0.062249042949858 0.536431812142322 0.858762455487203 4 "Ldlr Apoe" "D2_D4" "ECs"
"REACTOME_CHYLOMICRON_REMODELING" 0.189243027888446 0.474320666053734 0.141225119642531 0.788164342254052 1.2617557918097 4 "Lpl Apoe Apoa1 Gpihbp1" "D2_D4" "ECs"
"REACTOME_CILIUM_ASSEMBLY" 0.00531292891900786 0.0653724344363151 0.407017918923954 0.494850274956901 1.58362092699103 180 "Tuba1b Tubb6 Tuba1 Haus6 Tubb4b Hsp90aa1 Tubb2a Pnt Plk4 Tuba1a Exo4 Asap1 Tuba4a Tubb5 Haus7 Tp1 Tubg1 Haus5 Ct2 Ppp2r1a Cep70 Ywhag Ift57 Cep63 Ct8 Cdk5rap2 Alms1 Ckap5 Plk1 Cdk1 Nek2 Ct3 Pafah1b1 Nedd1 C2d3 Rab11a Ywhae Dtn1 Kif3 Ct5 Cetn2 Kifap3 Ift27 Bbs2" "D2_D4" "ECs"
"REACTOME_CIRCADIAN_CLOCK" 0.0736607142857143 0.285320994410999 0.248911114434702 -0.466886103684658 -1.37917862042499 65 "Hif1a Sik1 Crt1 Tbl1xr1 Npas2 Dbp Serpine1 Carm1 F7 Cry2 Per1 Smard3 Rai1 Cpt1a Crt2 Uba52 Noa1 Crem Per2 Rxra Ep300 Rps27a Ubb Atf2 Csnk1d Chd9" "D2_D4" "ECs"
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE" 0.109227871939736 0.35047412369675 0.184706471207739 0.583821562795747 1.34992010939606 22 "Idh3a Cs Ogdh Me2 Sulg2 Sdha Sula2" "D2_D4" "ECs"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS" 0.0439932318104907 0.230118443316413 0.282013350011725 0.442627976470141 1.36416985098932 126 "Cxl12 Pf4 Apln Nts Cl9 Crl2 Cl5 Cx3l1 Ppbp Cxl9 Gal Gnrh1 F2rl2 Psap C3ar1 Cl3 Rrh Cxl16" "D2_D4" "ECs"
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS" 0.783664459161148 0.904539641422904 0.0615706755421678 -0.289562189815017 -0.807483852452978 47 "Fzd6 Fzd2 Gipr Wnt2b Pth1r Smo Cd55 Calrl Ramp2 Wnt16 Ghrhr Adgre4" "D2_D4" "ECs"
"REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS" 0.273279352226721 0.55943574199292 0.115734447701689 -0.703645707134545 -1.20949124377775 5 "Tas1r1 Gabbr1 Tas1r3 Tas2r135" "D2_D4" "ECs"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION" 0.410216718266254 0.681081685104481 0.0760837160951725 0.293585202445276 1.01261741999421 338 "Sh3rf1 Psm3 Tapbp Psmd11 Psmd14 Psmd2 Ube2l3 Asb8 Psme3 Rnf4 Psmb5 Trim32 Psmb1 Kbtbd8 Bap31 Asb1 Mr1 Calr S100a1 Fbxo10 Canx Zbtb16 Fbxw8 Tap1 Psma4 Elob Hetd2 Ube2l6 Lrr1 Trim69 Psma2 Psmd8 Ctss Psmd1 Her6 Psma6 H2-Q7 Tlr4 Fbxw11 B2m Psme2 Fbxo22 Trim37 Cd23 Psma3 Cd20 Ctsl Psmb4 Psm1 Erap1 Rnf19a Psmb3 Hew2 Rbx1 Cbll1 Ube2g2 
Mkrn1 Ube2k Psmd6 Asb13 Cd36 Cd34 Psmd7 Cybb Psma1 Her4 Tlr2 Cd14 Anap1 Sar1b Dtx3l Ikbkb Skp2 Psmb9 Hmgb1 Vamp3 Klhl9 Wwp1" "D2_D4" "ECs"
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT" 0.669201520912547 0.834155128741116 0.0619762736001998 0.383868066482209 0.850400783787958 18 "Abd5 Pex3 Abd2 Abd3 Aldh3a2 Pxmp4" "D2_D4" "ECs"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS" 0.21247892074199 0.502771466380365 0.120433371642259 0.375119725011746 1.15226835984342 122 "Cltb Tfr Hbegf Tgfa Atr3 Arp5 Arf6 Ldlr Clt Atr2 Cops6 Stam2 Pialm Wasl Arrb2 Atb Nedd8 Sarb2 Cops8 Tgoln1 Snx9 Hip1r Arp2 Pik32a Atg1 Bin1 Synj1 Ap2a1 Vamp3 Ubqln2 Cops7a" "D2_D4" "ECs"
"REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION" 0.448347107438017 0.699063413093264 0.086794975677172 -0.48482854500173 -1.00320179427246 11 "Itpr1 Nfat1" "D2_D4" "ECs"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING" 0.152097902097902 0.422796806920459 0.148261500475107 0.409529723255716 1.22343217471829 94 "Psm3 Itpr3 Psmd11 Psmd14 Psmd2 Psme3 Psmb5 Calm1 Psmb1 Psma4 Psma2 Psmd8 Psmd1 Psma6 Fbxw11 Psme2 Psma3 Psmb4 Psm1 Psmb3 Psmd6 Cd34 Psmd7 Psma1 Ikbkb Rela Ppp3b Psmb9 Tab3 Psm2 Tab2 Psmb10 Psmd12 Psmb6 Psme1 Ahyl1 Psmd4 Sr Psmb7" "D2_D4" "ECs"
"REACTOME_CLEC7A_INFLAMMASOME_PATHWAY" 0.992125984251969 0.997910155166355 0.0453152441270267 0.239433588406011 0.405622663329507 5 "Rela Malt1 Casp8" "D2_D4" "ECs"
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM" 0.485714285714286 0.724449894435151 0.0780892306943345 0.460511280356114 0.997627078400133 16 "Mmah Lmbrd1 Ctrb1 Cblif Mmut Mmadh Mtrr Ab1" "D2_D4" "ECs"
"REACTOME_COENZYME_A_BIOSYNTHESIS" 0.550515463917526 0.772388059701492 0.0756946307932749 -0.488870075749693 -0.938423410002412 8 "Pank4 Coasy Ppd" "D2_D4" "ECs"
"REACTOME_COHESIN_LOADING_ONTO_CHROMATIN" 0.576107899807322 0.78175570134333 0.0699458736501659 0.45663832190603 0.907124758251451 10 "Rad21 Sm3 Stag2" "D2_D4" "ECs"
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES" 1.719797987577e-05 0.00103452463560401 0.575610261071129 -0.754523291865426 -2.16184103202294 53 "Bmp1 Col28a1 Adamts2 P4ha3 Col15a1 Col16a1 Plod1 Col1a1 Col12a1 Col4a1 Col4a2 Col5a1 Col3a1 Col1a2 Col11a1 Ppib Col8a2 Col23a1 Col6a3 Serpinh1 Col5a2 Col27a1 Col6a2 Col18a1 P3h3 Col8a1 Col6a1" "D2_D4" "ECs"
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION" 0.000278057765889209 0.00836312203559082 0.49849310876659 -0.792619583056331 -2.03928282659282 33 "Col28a1 Col15a1 Col16a1 Col1a1 Col12a1 Col4a1 Col4a2 Col5a1 Col3a1 Col1a2 Col11a1 Col8a2 Col23a1 Col6a3 Col5a2 Col27a1 Col6a2 Col18a1 Col8a1 Col6a1" "D2_D4" "ECs"
"REACTOME_COLLAGEN_DEGRADATION" 0.00224765582791972 0.0390592634985161 0.431707695803346 -0.67174291247416 -1.8696851340816 46 "Mmp11 Col15a1 Col16a1 Col1a1 Col12a1 Col4a1 Col4a2 Col5a1 Col3a1 Col1a2 Col11a1 Col8a2 Col23a1 Col6a3 Col5a2 Ctsk Col6a2 Col18a1 Col8a1 Col6a1 Mmp2 Col7a1 Mmp14 Mmp19" "D2_D4" "ECs"
"REACTOME_COLLAGEN_FORMATION" 0.00014180054915943 0.00528038235441305 0.518848077743792 -0.666205092589552 -1.97838303856937 68 "Bmp1 Col28a1 Itgb4 Adamts2 P4ha3 Col15a1 Col16a1 Plod1 Col1a1 Col12a1 Col4a1 Col4a2 Col5a1 Loxl3 Col3a1 Col1a2 Col11a1 Loxl2 Ppib Col8a2 Col23a1 Col6a3 Serpinh1 Col5a2 Pxdn Col27a1 Col6a2 Col18a1 Dst P3h3 Col8a1 Col6a1" "D2_D4" "ECs"
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION" 0.355513307984791 0.642058676314334 0.0952879846194844 0.51847047087446 1.10384370298762 14 "Pf4 Thbd F13a1" "D2_D4" "ECs"
"REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION" 0.962886597938144 0.993354459999732 0.0487989701682839 -0.286243277423342 -0.549465810681801 8 "Tnr6b Tnr6a" "D2_D4" "ECs"
"REACTOME_COMPLEMENT_CASCADE" 0.304189435336976 0.597678739782702 0.102080107662747 0.455623136828976 1.11818450435409 28 "Cd81 C1q C3ar1 C1qa Gzmm Cd46 C1qb C9 Cr1l C5ar1 Clu Cfh" "D2_D4" "ECs"
"REACTOME_COMPLEX_I_BIOGENESIS" 0.160148975791434 0.432595851706049 0.149207542435322 0.456364373610778 1.24923596736787 55 "mt-Nd1 Ndufb8 Esit Nduf2 Ndufb10 Ndufa10 Ndufb6 Ndufa7 Ndufs7 Ndufa9 Ndufaf4 Ndufb9 mt-Nd2 Ndufa11" "D2_D4" "ECs"
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES" 0.0327977467386001 0.193909527090962 0.321775918075361 0.803717026921491 1.62854405872414 11 "Sm2 Naph Cdk1 Napd2" "D2_D4" "ECs"
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES" 0.000378255613721957 0.0101998582734679 0.49849310876659 0.73080163067085 1.99359154425368 53 "H414 H38 H31 Sm2 Napg2 Set H41 H44 H36 H2aj H2b3 H2az1 H33 H2b11 H2b6 H2a10 H2ax Kmt5a Plk1 Cdk1 H315 H2b15 H37 Rb1 H32 H2a4 H2b14 H411 H2b13 H48 Mph1 H2a13 Napd3 Phf8 H3f3b H2a20 H2b4 H46" "D2_D4" "ECs"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER" 0.0499372862216895 0.242663712164917 0.321775918075361 0.603673697105414 1.65720052912632 50 "Kitl Pik3d Hbegf Tgfa Fgf1 Fgf9 Ra1" "D2_D4" "ECs"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER" 0.0699815837937385 0.279926335174954 0.231126709673834 0.622267556443205 1.47531123732565 25 "Cdkn1a Mtor" "D2_D4" "ECs"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII" 0.619502868068834 0.806183040820227 0.065981614400873 0.409772420256615 0.87683617157322 15 "Hsp90aa1 Kras" "D2_D4" "ECs"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS" 0.689265536723164 0.846280770900832 0.0601186142531851 0.370079183890304 0.83047476878804 19 "Hsp90aa1 Kras" "D2_D4" "ECs"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2" 0.218146718146718 0.509245864382334 0.128142916898415 0.614760853449177 1.24566868920974 11 "Hsp90aa1 Kras Ptpn12 Erbb2" "D2_D4" "ECs"
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE" 0.876355748373102 0.957399263045287 0.0554793308704233 -0.294768249726412 -0.677377664117573 20 "Anap7 Ube2d1 Cd14a Ube2s Cd26 Anap4" "D2_D4" "ECs"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING" 0.141560798548094 0.410002016535592 0.157402899305283 0.531565094451006 1.30926902001635 30 "Tp1 Ct7 Ct2 Gnb1 Ct8 Ct3 Ct5 Gna11 Gnb2 Gng12 Ct6a Gng11 Gngt2" "D2_D4" "ECs"
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING" 0.000148687616556833 0.00540807982081133 0.518848077743792 0.829174164170503 1.96585849516726 25 "Tuba1b Tubb6 Tuba1 Tubb4b Tubb2a Tuba1a Tuba4a Tp1 Vbp1 Ct7 Ct2 Ct8 Atb Ct3" "D2_D4" "ECs"
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" 0.962699822380107 0.993354459999732 0.0419926218968594 0.234381078760252 0.661911356370198 63 "Tgfa Trapp10 Trapp3 Se23ip Ankrd28 Cnih1 Rab1b Ppp6 Sar1b Cts" "D2_D4" "ECs"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC" 0.00527686494978704 0.0653724344363151 0.407017918923954 0.620926977722221 1.83049130545815 85 "Tuba1b Tubb6 Tuba1 Tubb4b Kif18a Tubb2a Tuba1a Kif2 Arf1 Tuba4a Kif18b Ragap1 Kif23 Kif5b Kif20a Kif20b Kif2 Kif4 Kif11 Kif22 Kif27 Kif5b Kif1 Kif15 Rab1b" "D2_D4" "ECs"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC" 0.000463811490273275 0.0118918224719246 0.49849310876659 0.771078519207216 2.0043167211528 41 "Tuba1b Tubb6 Tuba1 Tubb4b Rab6a Tubb2a Tuba1a Rab3gap2 Tuba4a Agpat3 Capza2 Bid1" "D2_D4" "ECs"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT" 0.0203186608305172 0.149898044994948 0.352487857583619 0.541747026745296 1.60764216517292 88 "Tuba1b Tubb6 Tuba1 Tubb4b Tubb2a Tuba1a Arf1 Tuba4a" "D2_D4" "ECs"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY" 0.0497335701598579 0.242663712164917 0.271288554688953 0.549109342328466 1.50741086951157 50 "Cd274 H2-Eb1 Ppp2r5d Ptpn6 H2-Ab1 Ppp2r1a Ra1 Lyn Cd42 Mtor H2-Aa Ppp2r5b" "D2_D4" "ECs"
"REACTOME_CREATINE_METABOLISM" 0.995943204868154 0.99850513858611 0.0465084048719156 -0.225740782628365 -0.403450678770593 6 "Ckm Gamt Ckb Ckmt2 Sl6a8 Gatm" "D2_D4" "ECs"
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS" 0.0767716535433071 0.291434141120709 0.227987202850442 0.826389366868838 1.39998008703823 5 "C1q C1qa C1qb" "D2_D4" "ECs"
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING" 0.924670433145009 0.981795354676711 0.0465084048719156 0.273988279058685 0.633519402519114 22 "Calm1 Rasgrf2 Rps6ka3 Mapk1 Camk2d Rps6ka2 Rps6ka1 Dlg2 Camk2g Mapk3 Kras" "D2_D4" "ECs"
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE" 0.447876447876448 0.699063413093264 0.083129129135339 0.539581679802223 1.03861150357214 9 "Prkar2a Calm1 Prkx Prkar1a Prkaa Prkar2b Prkar1b" "D2_D4" "ECs"
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE" 0.0928433268858801 0.31913618296597 0.204294756516886 0.747707291616191 1.42465589586851 8 "Calm1 Kpna2 Camk2g" "D2_D4" "ECs"
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES" 0.379668049792531 0.66121946037816 0.0965629554309422 -0.585647738794581 -1.08561158386682 7 "Creb3l2 Mbtps1 Creb3l1" "D2_D4" "ECs"
"REACTOME_CREB_PHOSPHORYLATION" 0.469230769230769 0.711121049493142 0.080419996876154 0.557048804445347 1.02261259896806 7 "Rps6ka3 Mapkapk2 Rps6ka2 Atf1 Rps6ka1" "D2_D4" "ECs"
"REACTOME_CRISTAE_FORMATION" 0.0117143076499196 0.109009460354303 0.380730400722792 0.744866625668212 1.85676116303252 31 "Hspa9 Atp5g1 Atp5b Apoo Atp5o Atp5a1 Immt Atp5j2 Atp5g3 Atp5pb Samm50 Apool" "D2_D4" "ECs"
"REACTOME_CRMPS_IN_SEMA3A_SIGNALING" 0.605427974947808 0.800413654115276 0.0714786287425507 -0.404633122576715 -0.884162500592031 15 "Dpysl4 Plxna3 Cdk5r1 Cdk5 Plxna4 Crmp1 Gsk3b" "D2_D4" "ECs"
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS" 0.00423151505575877 0.0607164178642818 0.407017918923954 -0.786878161653233 -1.74502583268994 16 "Bmp1 Col1a1 Col4a1 Col4a2 Loxl3 Col1a2 Loxl2 Pxdn" "D2_D4" "ECs"
"REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES" 0.967307692307692 0.993354459999732 0.0454059226590179 0.286522278075636 0.525988547335483 7 "Cd36 Cybb Cyba" "D2_D4" "ECs"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES" 0.0246678507715451 0.166295338821968 0.352487857583619 0.61046162568183 1.65855250002283 48 "Psm3 Psmd11 Psmd14 Psmd2 Psme3 Psmb5 Psmb1 Mr1 Psma4 Psma2 Psmd8 Psmd1 Psma6 Psme2 Psma3 Psmb4 Psm1 Psmb3 Psmd6 Psmd7 Psma1 Psmb9 Psm2 Psmb10 Psmd12 Fgr1 Psmb6 Psme1 Psmd4 Psmb7" "D2_D4" "ECs"
"REACTOME_CS_DS_DEGRADATION" 0.158762886597938 0.429593693147362 0.158514105424824 -0.635130979008054 -1.34440589497595 12 "Bgn Van" "D2_D4" "ECs"
"REACTOME_CTLA4_INHIBITORY_SIGNALING" 0.824399260628466 0.925599744165772 0.0509082865515105 0.321134760009461 0.733083981653095 20 "Ppp2r5d Ppp2r1a Lyn Ppp2r5b Ppp2a Ppp2b Sr" "D2_D4" "ECs"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION" 0.0902394106813996 0.315032228360958 0.20207170902116 0.590061076718149 1.38994079841897 24 "Foxm1 Cna2 Xpo1 Ppp2r1a Plk1 Cdk1 Cd25b Cd25 Cd25a Pkmyt1 Ppp2a Cnh Ppp2b Ppp2r2a Lmt1 Cnb1 Wee1" "D2_D4" "ECs"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY" 0.0016532727545809 0.0307823641448159 0.45505986738723 0.635582797859233 1.86561704649675 83 "Cdkn1a Cnd1 Psm3 Psmd11 Psmd14 Psmd2 Psme3 Tfdp1 Psmb5 Psmb1 Cna2 Psma4 Psma2 Psmd8 Psmd1 Cdk4 Lin54 Psma6 Psme2 Psma3 Rb1 Psmb4 Psm1 E2f5 Psmb3 Cd25b Psmd6 Cd25a Psmd7 Psma1" "D2_D4" "ECs"
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1" 0.00371035419411201 0.054745226033879 0.431707695803346 0.716755604715613 1.89411687496115 44 "Cnd2 Cdkn1a Cnd1 Rbl1 Cdk6 Tfdp1 Ppp2r1a Lyn Cdk4 Cnd3 Rb1 E2f5" "D2_D4" "ECs"
"REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE" 0.259187620889749 0.55107276119403 0.116234148779716 0.584585050921393 1.20690953243574 12 "Cys Diablo Mapk1 Aven Mapk3 Uaa" "D2_D4" "ECs"
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" 0.425959780621572 0.690107566237622 0.0828962134571565 0.42749762773569 1.02725610144014 26 "Cyp4b1 Cyp2u1 Cyp4v3 Cyp27a1 Por Cyp2j9" "D2_D4" "ECs"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" 3.13078191248121e-07 3.76657147009278e-05 0.674962860011025 0.489649395456328 1.74984754954607 562 "Eda2r Cdkn1a Cnd1 Hsp90aa1 Dusp3 Nup205 Taldo1 Hspa9 Nos2 Gbp5 Sqstm1 Blnk Edaradd Csf1 Tnf Gbp4 H38 Psm3 H31 H2-Eb1 Psmd11 Il18bp Kpnb1 Psmd14 Psmd2 Pik3d Msn Cl5 Casp1 Gbp9 Nfkbib Tnfsf9 Ppp2r5d Tbk1 Nup133 Il1rap Rapgef1 Arf1 Rap1b Cfl1 Ptpn6 Ripk2 Csf1r Nup37 Pitpna Psme3 Bir3 Gata3 Map2k1 Ifit2 Psmb5 Gbp2 Mapkapk3 H2-Ab1 Kpna2 
Stat1 Psmb1 Ywhaz H36 Tp1 Tnfrsf12a Rsad2 Il2rg Bl2l1 Crkl Ppp2r1a Hnrnpf Mif Lmnb1 Eda Oas1g Nup160 Trim30d H2-Q4 Irf8 Tgfb1 Canx Eif4a1 H33 Oas2 Lyn Ciita Gbp8 Nup93 Psma4 Elob Ube2l6 Anxa2 Kpna1 Cl3 Nup62 Bir2 Irf4 Samhd1 Trim14 Ptpn7 Nup98 Csf3r Gbp7 Psma2 Psmd8 Cd42 Psmd1 Her6 Cxl10 Il10rb Nd1 Psma6 Stxbp2 H2-Q7 Fbxw11 
